split_input,create_mkdir,send_splits,map,shuffle,reduce,send_reduce,result,valid_result,total,static_res,nb_machines
3.2413249015808105,1.0980651378631592,31.970831871032715,14.781336069107056,96.45870208740234,37.88398790359497,10.149436235427856,23.10725998878479,1,263.86562991142273,30.818963050842285,2
3.4074931144714355,1.3939499855041504,29.374061107635498,25.71811294555664,69.64733600616455,38.17930603027344,10.034550189971924,22.385152101516724,1,241.5247459411621,30.818963050842285,3
3.3835511207580566,1.3883881568908691,27.317463159561157,12.526718854904175,60.825567960739136,26.879390001296997,8.72736382484436,22.25413417816162,1,204.62254118919373,30.818963050842285,4
3.296149969100952,1.4086971282958984,24.89060401916504,9.993643045425415,55.979114055633545,17.813398122787476,6.701118230819702,22.191898822784424,1,186.02220177650452,30.818963050842285,5
3.3183960914611816,1.3920331001281738,26.89860200881958,7.815831899642944,43.92915105819702,20.275434017181396,7.278510093688965,22.143471002578735,1,173.08500623703003,30.818963050842285,6
3.3257148265838623,1.422745943069458,24.761281967163086,6.9852259159088135,35.8401038646698,12.183496236801147,7.351975917816162,21.992000102996826,1,160.76871585845947,30.818963050842285,7
3.3325841426849365,1.4552009105682373,72.08289384841919,6.693647861480713,33.789082765579224,12.79946780204773,9.585992097854614,22.08061170578003,1,210.63380408287048,30.818963050842285,8
3.328010082244873,1.5267150402069092,80.90413498878479,6.2624430656433105,32.45621299743652,13.214022874832153,8.529596328735352,21.572909116744995,1,213.69972014427185,30.818963050842285,9
3.327073097229004,1.5614299774169922,80.23242402076721,5.798259258270264,29.69743585586548,8.575135946273804,9.07323694229126,21.462793350219727,1,206.01488304138184,30.818963050842285,10
3.3261189460754395,1.567028284072876,78.20921277999878,4.7963340282440186,28.05841302871704,9.626188039779663,9.287184715270996,21.719100952148438,1,205.0653109550476,30.818963050842285,11
3.3173270225524902,1.5334839820861816,71.4109959602356,4.918278932571411,26.422064781188965,8.49742579460144,6.15379786491394,21.60726499557495,1,190.09808897972107,30.818963050842285,12
3.3361759185791016,1.555156946182251,69.2845561504364,4.490377902984619,24.88342785835266,8.704779148101807,5.381712913513184,21.1382999420166,1,189.47963500022888,30.818963050842285,13
3.328251838684082,1.513139009475708,73.02310109138489,4.2694411277771,24.373137950897217,6.959942102432251,5.733175039291382,21.290575742721558,1,192.96009302139282,30.818963050842285,14
3.31671404838562,1.6189870834350586,73.55638885498047,4.066710948944092,24.777735948562622,6.964667081832886,5.399618148803711,21.23727583885193,1,189.29535293579102,30.818963050842285,15
3.340996742248535,1.536818027496338,74.7297158241272,4.163835287094116,24.65763211250305,5.653564214706421,5.3976850509643555,21.206541061401367,1,189.53339195251465,30.818963050842285,16
3.3410208225250244,1.635890007019043,75.92559003829956,4.082925796508789,23.653334856033325,7.1681132316589355,6.317489147186279,20.77280306816101,1,191.9139280319214,30.818963050842285,17
3.3305411338806152,1.95078706741333,28.58360981941223,3.774106025695801,22.428671836853027,8.395847082138062,6.442115783691406,21.088465929031372,1,144.0480670928955,30.818963050842285,18
3.336808204650879,1.6571781635284424,28.521743059158325,3.417261838912964,21.712799787521362,7.468263864517212,4.842012882232666,20.96519112586975,1,140.47761511802673,30.818963050842285,19
3.3418691158294678,1.5866999626159668,27.99202036857605,3.401993989944458,21.503549098968506,6.299253940582275,7.701199293136597,20.79606604576111,1,134.2905101776123,30.818963050842285,20
3.3152308464050293,1.7669360637664795,26.41082215309143,3.251404047012329,19.96724510192871,6.448475122451782,8.259460926055908,20.806844234466553,1,129.24861812591553,30.818963050842285,21
3.4633102416992188,1.7751412391662598,29.585678815841675,3.220599889755249,19.87508797645569,7.470520734786987,7.001475095748901,20.804951190948486,1,132.0942611694336,30.818963050842285,22
3.3670129776000977,1.609997034072876,27.89360785484314,2.964934825897217,19.454920768737793,7.064856052398682,7.652720212936401,20.860538005828857,1,129.8089292049408,30.818963050842285,23
3.309252977371216,1.7404749393463135,28.77777886390686,2.7252371311187744,19.86361598968506,5.734371900558472,4.954373836517334,21.03323006629944,1,130.34044909477234,30.818963050842285,24
3.4026780128479004,2.1262331008911133,109.50749802589417,2.660825729370117,18.987677812576294,4.453932762145996,5.348886013031006,21.260486125946045,1,209.5123631954193,30.818963050842285,25
3.3785948753356934,1.667957067489624,26.30080485343933,2.6059839725494385,19.14826226234436,5.018512964248657,5.9260900020599365,20.735684633255005,1,126.61086630821228,30.818963050842285,26
3.315516948699951,1.6252458095550537,24.850194931030273,2.5129001140594482,19.34382200241089,6.357293128967285,5.76184606552124,20.795145988464355,1,129.61776089668274,30.818963050842285,27
3.339498996734619,2.1005420684814453,27.54534912109375,2.3987319469451904,18.643343210220337,4.704174995422363,5.6736719608306885,20.698047876358032,1,129.00128889083862,30.818963050842285,28
3.3626139163970947,1.702666997909546,25.684252738952637,2.3819429874420166,19.46055507659912,4.397941827774048,5.268960952758789,20.71255898475647,1,122.7367799282074,30.818963050842285,29
3.3431332111358643,1.7092132568359375,27.547505855560303,2.405160903930664,19.353466033935547,5.218790054321289,5.83578896522522,20.694936990737915,1,128.86243104934692,30.818963050842285,30
